working_df_idx,original_samplename,chunk_id,filepath,primary_label,secondary_labels,matches_primary,matches_secondary,top_class
26981,yecspi2-XC522728,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,hootan1
26981,yecspi2-XC522728,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,pucwoo1
26981,yecspi2-XC522728,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,maghum1
26981,yecspi2-XC522728,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,gryfin1
26981,yecspi2-XC522728,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,pacwre1
26981,yecspi2-XC522728,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,varfai1
26981,yecspi2-XC522728,9,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,crcwar
26981,yecspi2-XC522728,10,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,coshum
26981,yecspi2-XC522728,11,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,crcwar
26981,yecspi2-XC522728,12,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,comsni
26981,yecspi2-XC522728,13,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,yefpig1
26981,yecspi2-XC522728,14,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,buthum
26981,yecspi2-XC522728,15,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,crcwar
26981,yecspi2-XC522728,16,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,bubwar2
26981,yecspi2-XC522728,17,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,crcwar
26981,yecspi2-XC522728,18,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,crcwar
26981,yecspi2-XC522728,19,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522728.ogg,yecspi2,[''],False,False,ybttyr1
26982,yecspi2-XC522730,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522730.ogg,yecspi2,[''],False,False,armbab1
26982,yecspi2-XC522730,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC522730.ogg,yecspi2,[''],False,False,rhptyr1
26983,yecspi2-XC524919,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524919.ogg,yecspi2,['blbgra1'],False,False,wincis3
26983,yecspi2-XC524919,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524919.ogg,yecspi2,['blbgra1'],False,False,blntan1
26983,yecspi2-XC524919,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524919.ogg,yecspi2,['blbgra1'],False,False,goldcr1
26983,yecspi2-XC524919,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524919.ogg,yecspi2,['blbgra1'],False,False,eutspa
26983,yecspi2-XC524919,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524919.ogg,yecspi2,['blbgra1'],False,False,wincis3
26983,yecspi2-XC524919,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524919.ogg,yecspi2,['blbgra1'],False,False,wincis3
26984,yecspi2-XC524938,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524938.ogg,yecspi2,[''],False,False,rhptyr1
26984,yecspi2-XC524938,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524938.ogg,yecspi2,[''],False,False,migtyr1
26984,yecspi2-XC524938,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524938.ogg,yecspi2,[''],False,False,rhptyr1
26984,yecspi2-XC524938,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524938.ogg,yecspi2,[''],False,False,firgat1
26985,yecspi2-XC524940,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],False,False,woewar1
26985,yecspi2-XC524940,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],True,False,yecspi2
26985,yecspi2-XC524940,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],True,False,yecspi2
26985,yecspi2-XC524940,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],False,False,yebant2
26985,yecspi2-XC524940,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],False,False,shghum1
26985,yecspi2-XC524940,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],True,False,yecspi2
26985,yecspi2-XC524940,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],False,False,litbun
26985,yecspi2-XC524940,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],True,False,yecspi2
26985,yecspi2-XC524940,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],False,False,shghum1
26985,yecspi2-XC524940,9,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],False,False,yebant2
26985,yecspi2-XC524940,10,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],False,False,yebant2
26985,yecspi2-XC524940,11,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],False,False,yebant2
26985,yecspi2-XC524940,12,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],False,False,ybttyr1
26985,yecspi2-XC524940,13,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524940.ogg,yecspi2,[''],False,False,woewar1
26986,yecspi2-XC524941,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524941.ogg,yecspi2,[''],False,False,whsflo1
26986,yecspi2-XC524941,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524941.ogg,yecspi2,[''],False,False,rhptyr1
26987,yecspi2-XC524942,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524942.ogg,yecspi2,[''],False,False,litwea1
26987,yecspi2-XC524942,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524942.ogg,yecspi2,[''],False,False,crcwar
26987,yecspi2-XC524942,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524942.ogg,yecspi2,[''],False,False,bcwspi1
26987,yecspi2-XC524942,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC524942.ogg,yecspi2,[''],False,False,crcwar
26988,yecspi2-XC543022,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC543022.ogg,yecspi2,[''],False,False,rhptyr1
26989,yecspi2-XC558887,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC558887.ogg,yecspi2,[''],False,False,crcwar
26989,yecspi2-XC558887,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC558887.ogg,yecspi2,[''],False,False,wincis3
26989,yecspi2-XC558887,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC558887.ogg,yecspi2,[''],False,False,rhptyr1
26989,yecspi2-XC558887,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC558887.ogg,yecspi2,[''],False,False,bcwspi1
26989,yecspi2-XC558887,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC558887.ogg,yecspi2,[''],False,False,crcwar
26989,yecspi2-XC558887,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC558887.ogg,yecspi2,[''],False,False,bcwspi1
26989,yecspi2-XC558887,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC558887.ogg,yecspi2,[''],False,False,crcwar
26990,yecspi2-XC562159,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC562159.ogg,yecspi2,[''],False,False,crcwar
26990,yecspi2-XC562159,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC562159.ogg,yecspi2,[''],False,False,crcwar
26991,yecspi2-XC56985,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC56985.ogg,yecspi2,[''],False,False,crmwoo2
26992,yecspi2-XC582171,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582171.ogg,yecspi2,[''],False,False,plover4
26992,yecspi2-XC582171,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582171.ogg,yecspi2,[''],False,False,zitcis1
26992,yecspi2-XC582171,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582171.ogg,yecspi2,[''],False,False,zitcis1
26992,yecspi2-XC582171,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582171.ogg,yecspi2,[''],False,False,zitcis1
26992,yecspi2-XC582171,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582171.ogg,yecspi2,[''],False,False,samblo1
26992,yecspi2-XC582171,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582171.ogg,yecspi2,[''],False,False,rufhum
26992,yecspi2-XC582171,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582171.ogg,yecspi2,[''],False,False,zitcis1
26992,yecspi2-XC582171,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582171.ogg,yecspi2,[''],False,False,bcwspi1
26993,yecspi2-XC582191,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582191.ogg,yecspi2,[''],False,False,crcwar
26993,yecspi2-XC582191,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582191.ogg,yecspi2,[''],False,False,crcwar
26993,yecspi2-XC582191,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582191.ogg,yecspi2,[''],False,False,pygnut
26993,yecspi2-XC582191,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582191.ogg,yecspi2,[''],False,False,crcwar
26993,yecspi2-XC582191,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582191.ogg,yecspi2,[''],False,False,bkvori
26993,yecspi2-XC582191,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582191.ogg,yecspi2,[''],False,False,crcwar
26993,yecspi2-XC582191,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582191.ogg,yecspi2,[''],False,False,bcwspi1
26993,yecspi2-XC582191,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582191.ogg,yecspi2,[''],False,False,crcwar
26993,yecspi2-XC582191,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582191.ogg,yecspi2,[''],False,False,crcwar
26993,yecspi2-XC582191,9,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC582191.ogg,yecspi2,[''],False,False,whvplu1
26994,yecspi2-XC583589,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC583589.ogg,yecspi2,[''],False,False,rhptyr1
26994,yecspi2-XC583589,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC583589.ogg,yecspi2,[''],False,False,rhptyr1
26995,yecspi2-XC602120,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC602120.ogg,yecspi2,[''],False,False,crcwar
26995,yecspi2-XC602120,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC602120.ogg,yecspi2,[''],False,False,crcwar
26995,yecspi2-XC602120,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC602120.ogg,yecspi2,[''],False,False,crcwar
26995,yecspi2-XC602120,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC602120.ogg,yecspi2,[''],False,False,crcwar
26996,yecspi2-XC605520,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC605520.ogg,yecspi2,[''],False,False,rhptyr1
26996,yecspi2-XC605520,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC605520.ogg,yecspi2,[''],False,False,bawswa1
26996,yecspi2-XC605520,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC605520.ogg,yecspi2,[''],False,False,thtray1
26996,yecspi2-XC605520,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC605520.ogg,yecspi2,[''],False,False,asbfly
26996,yecspi2-XC605520,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC605520.ogg,yecspi2,[''],False,False,bawswa1
26996,yecspi2-XC605520,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC605520.ogg,yecspi2,[''],False,False,eurser1
26996,yecspi2-XC605520,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC605520.ogg,yecspi2,[''],False,False,whctyr1
26996,yecspi2-XC605520,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC605520.ogg,yecspi2,[''],False,False,whsflo1
26996,yecspi2-XC605520,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC605520.ogg,yecspi2,[''],False,False,spvear1
26996,yecspi2-XC605520,9,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC605520.ogg,yecspi2,[''],False,False,blbgra1
26996,yecspi2-XC605520,10,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC605520.ogg,yecspi2,[''],False,False,whsflo1
26996,yecspi2-XC605520,11,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC605520.ogg,yecspi2,[''],False,False,wincis3
26997,yecspi2-XC63258,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC63258.ogg,yecspi2,[''],False,False,boptyr1
26997,yecspi2-XC63258,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC63258.ogg,yecspi2,[''],False,False,rutkit1
26997,yecspi2-XC63258,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC63258.ogg,yecspi2,[''],False,False,wincis3
26998,yecspi2-XC643383,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,golvir1
26998,yecspi2-XC643383,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,hootan1
26998,yecspi2-XC643383,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,crcwar
26998,yecspi2-XC643383,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,crcwar
26998,yecspi2-XC643383,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,oliwar
26998,yecspi2-XC643383,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,marwre
26998,yecspi2-XC643383,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,swyrob1
26998,yecspi2-XC643383,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,swyrob1
26998,yecspi2-XC643383,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,swyrob1
26998,yecspi2-XC643383,9,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,bkhgul
26998,yecspi2-XC643383,10,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,compot1
26998,yecspi2-XC643383,11,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,eurwig
26998,yecspi2-XC643383,12,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,sttant5
26998,yecspi2-XC643383,13,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,strlau2
26998,yecspi2-XC643383,14,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,recflu1
26998,yecspi2-XC643383,15,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,shghum1
26998,yecspi2-XC643383,16,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,shghum1
26998,yecspi2-XC643383,17,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,crcwar
26998,yecspi2-XC643383,18,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,whsflo1
26998,yecspi2-XC643383,19,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,crcwar
26998,yecspi2-XC643383,20,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,yefpig1
26998,yecspi2-XC643383,21,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,grewar3
26998,yecspi2-XC643383,22,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,afrsil1
26998,yecspi2-XC643383,23,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,euroys1
26998,yecspi2-XC643383,24,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,crcwar
26998,yecspi2-XC643383,25,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,recflu1
26998,yecspi2-XC643383,26,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,crcwar
26998,yecspi2-XC643383,27,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,crcwar
26998,yecspi2-XC643383,28,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,cetwar1
26998,yecspi2-XC643383,29,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],True,False,yecspi2
26998,yecspi2-XC643383,30,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,spbant6
26998,yecspi2-XC643383,31,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,insowl1
26998,yecspi2-XC643383,32,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,tawowl1
26998,yecspi2-XC643383,33,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,shghum1
26998,yecspi2-XC643383,34,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,pacwre1
26998,yecspi2-XC643383,35,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,spbant6
26998,yecspi2-XC643383,36,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,pacwre1
26998,yecspi2-XC643383,37,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,crcwar
26998,yecspi2-XC643383,38,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,migtyr1
26998,yecspi2-XC643383,39,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,crcwar
26998,yecspi2-XC643383,40,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,mouant
26998,yecspi2-XC643383,41,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,swyrob1
26998,yecspi2-XC643383,42,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,fooant1
26998,yecspi2-XC643383,43,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC643383.ogg,yecspi2,[''],False,False,recflu1
26999,yecspi2-XC646537,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646537.ogg,yecspi2,[''],False,False,pvttyr1
26999,yecspi2-XC646537,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646537.ogg,yecspi2,[''],False,False,bcwspi1
27000,yecspi2-XC646805,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,crcwar
27000,yecspi2-XC646805,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,ltgdov1
27000,yecspi2-XC646805,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,sttspi2
27000,yecspi2-XC646805,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,crcwar
27000,yecspi2-XC646805,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,dusant1
27000,yecspi2-XC646805,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,asbfly
27000,yecspi2-XC646805,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,ltgdov1
27000,yecspi2-XC646805,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,crcwar
27000,yecspi2-XC646805,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,blcant3
27000,yecspi2-XC646805,9,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,blbsib1
27000,yecspi2-XC646805,10,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,asbfly
27000,yecspi2-XC646805,11,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,grebit1
27000,yecspi2-XC646805,12,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,asbfly
27000,yecspi2-XC646805,13,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,crcwar
27000,yecspi2-XC646805,14,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,ltgdov1
27000,yecspi2-XC646805,15,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646805.ogg,yecspi2,[''],False,False,crcwar
27001,yecspi2-XC646809,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646809.ogg,yecspi2,[''],False,False,crcwar
27001,yecspi2-XC646809,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646809.ogg,yecspi2,[''],False,False,crcwar
27001,yecspi2-XC646809,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646809.ogg,yecspi2,[''],False,False,crcwar
27001,yecspi2-XC646809,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC646809.ogg,yecspi2,[''],False,False,crcwar
27002,yecspi2-XC648683,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648683.ogg,yecspi2,[''],False,False,bcwspi1
27002,yecspi2-XC648683,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648683.ogg,yecspi2,[''],False,False,whsflo1
27002,yecspi2-XC648683,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648683.ogg,yecspi2,[''],False,False,rhptyr1
27002,yecspi2-XC648683,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648683.ogg,yecspi2,[''],False,False,rhptyr1
27002,yecspi2-XC648683,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648683.ogg,yecspi2,[''],False,False,yebant2
27003,yecspi2-XC648685,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648685.ogg,yecspi2,[''],False,False,wincis3
27003,yecspi2-XC648685,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648685.ogg,yecspi2,[''],False,False,crcwar
27003,yecspi2-XC648685,2,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648685.ogg,yecspi2,[''],False,False,wincis3
27003,yecspi2-XC648685,3,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648685.ogg,yecspi2,[''],False,False,crcwar
27003,yecspi2-XC648685,4,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648685.ogg,yecspi2,[''],False,False,crcwar
27003,yecspi2-XC648685,5,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648685.ogg,yecspi2,[''],False,False,crcwar
27003,yecspi2-XC648685,6,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648685.ogg,yecspi2,[''],False,False,rhptyr1
27003,yecspi2-XC648685,7,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648685.ogg,yecspi2,[''],False,False,swyrob1
27003,yecspi2-XC648685,8,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648685.ogg,yecspi2,[''],False,False,wincis3
27003,yecspi2-XC648685,9,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648685.ogg,yecspi2,[''],False,False,wincis3
27004,yecspi2-XC648686,0,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648686.ogg,yecspi2,[''],False,False,rhptyr1
27004,yecspi2-XC648686,1,/kaggle/input/birdclef-2025/train_audio/yecspi2/XC648686.ogg,yecspi2,[''],False,False,rhptyr1
